Bill_Id,Status,Customer,Contact,Address,Load_Type,Port_of_departure,Port_of_destination,Weight,Cube,Pieces,Tariff,Additional_service_Code,create_date,create_user,rate_id,FRT,ACC,DEST,CCS,CONS,CARGO,HAZ,LONG_Length,OVR_WGT,Total_Charge,rate_Date,rate_User
18242,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1614884,1,1,1AK,,1/20/2014,achadaluri,18242,"129,190.72",10.29,2,2.03,0,0,0,0,0,"129,205.04",1/25/2014,nnoor
18243,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1614884,1,1,1AK,,1/20/2014,achadaluri,18243,"129,190.72",10.29,2,2.03,0,0,0,0,0,"129,205.04",1/25/2014,nnoor
18244,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1614884,1,86,1AK,,1/20/2014,achadaluri,18244,"11,110,401.92",10.29,2,2.03,0,9,0,0,0,"11,110,425.24",1/25/2014,nnoor
18245,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1614884,1,0,1AK,,1/20/2014,achadaluri,18245,"129,190.72",10.29,2,2.03,0,0,0,0,0,"129,205.04",1/25/2014,nnoor
18246,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1614884,1,0,1AK,,1/20/2014,achadaluri,18246,"129,190.72",10.29,2,2.03,0,0,0,0,0,"129,205.04",1/25/2014,nnoor
18247,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1614885,1,0,1AK,,1/20/2014,achadaluri,18247,"129,190.80",10.29,2,2.03,0,0,0,0,0,"129,205.12",1/25/2014,nnoor
18248,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1614885,1,0,1AK,,1/20/2014,achadaluri,18248,"129,190.80",10.29,2,2.03,0,0,0,0,0,"129,205.12",1/25/2014,nnoor
18250,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1615708,0,0,1AK,,1/20/2014,achadaluri,18250,"129,256.64",10.29,2,2.03,0,0,0,0,0,"129,270.96",1/25/2014,nnoor
18251,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1615875,0,0,1AK,,1/20/2014,achadaluri,18251,"129,270.00",10.29,2,2.03,0,0,0,0,0,"129,284.32",1/25/2014,nnoor
18252,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1620000,0,0,1AK,,1/20/2014,achadaluri,18252,"129,600.00",10.29,2,2.03,0,0,0,0,0,"129,614.32",1/25/2014,nnoor
18253,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1629718,68997,0,1AK,,1/20/2014,achadaluri,18253,"130,377.44",10.29,2,2.03,0,0,0,"8,956.61",0,"139,348.37",1/25/2014,nnoor
18254,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1632378,0,0,1AK,,1/20/2014,achadaluri,18254,"130,590.24",10.29,2,2.03,0,0,0,0,0,"130,604.56",1/25/2014,nnoor
18255,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1636274,0,0,1AK,,1/20/2014,achadaluri,18255,"130,901.92",10.29,2,2.03,0,0,0,0,0,"130,916.24",1/25/2014,nnoor
18256,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1638446,0,0,1AK,,1/20/2014,achadaluri,18256,"131,075.68",10.29,2,2.03,0,0,0,0,0,"131,090.00",1/25/2014,nnoor
18257,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1641985,0,0,1AK,,1/20/2014,achadaluri,18257,"131,358.80",10.29,2,2.03,0,0,0,0,0,"131,373.12",1/25/2014,nnoor
18258,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1646081,0,0,1AK,,1/20/2014,achadaluri,18258,"131,686.48",10.29,2,2.03,0,0,0,0,0,"131,700.80",1/25/2014,nnoor
18259,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1650000,0,1,1AK,,1/20/2014,achadaluri,18259,"132,000.00",10.29,2,2.03,0,0,0,0,0,"132,014.32",1/25/2014,nnoor
18260,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1650000,0,0,1AK,,1/20/2014,achadaluri,18260,"132,000.00",10.29,2,2.03,0,0,0,0,0,"132,014.32",1/25/2014,nnoor
18261,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1650000,0,0,1AK,,1/20/2014,achadaluri,18261,"132,000.00",10.29,2,2.03,0,0,0,0,0,"132,014.32",1/25/2014,nnoor
18262,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1650000,0,0,1AK,,1/20/2014,achadaluri,18262,"132,000.00",10.29,2,2.03,0,0,0,0,0,"132,014.32",1/25/2014,nnoor
18263,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1650000,0,1,1AK,,1/20/2014,achadaluri,18263,"132,000.00",10.29,2,2.03,0,0,0,0,0,"132,014.32",1/25/2014,nnoor
18264,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1650000,0,1,1AK,,1/20/2014,achadaluri,18264,"132,000.00",10.29,2,2.03,0,0,0,0,0,"132,014.32",1/25/2014,nnoor
18265,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1653004,3890,0,1AK,,1/20/2014,achadaluri,18265,"132,240.32",10.29,2,2.03,0,0,0,492.7,0,"132,747.34",1/25/2014,nnoor
18266,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1653603,0,0,1AK,,1/20/2014,achadaluri,18266,"132,288.24",10.29,2,2.03,0,0,0,0,0,"132,302.56",1/25/2014,nnoor
18267,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1653831,0,0,1AK,,1/20/2014,achadaluri,18267,"132,306.48",10.29,2,2.03,0,0,0,0,0,"132,320.80",1/25/2014,nnoor
18268,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1656964,0,0,1AK,,1/20/2014,achadaluri,18268,"132,557.12",10.29,2,2.03,0,0,0,0,0,"132,571.44",1/25/2014,nnoor
18269,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1665630,0,0,1AK,,1/20/2014,achadaluri,18269,"133,250.40",10.29,2,2.03,0,0,0,0,0,"133,264.72",1/25/2014,nnoor
18270,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1665630,0,0,1AK,,1/20/2014,achadaluri,18270,"133,250.40",10.29,2,2.03,0,0,0,0,0,"133,264.72",1/25/2014,nnoor
18271,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1665630,0,0,1AK,,1/20/2014,achadaluri,18271,"133,250.40",10.29,2,2.03,0,0,0,0,0,"133,264.72",1/25/2014,nnoor
18272,PEND,POV Public,Edward,"Anchorage, US",Container,SHA,ANK,1665630,0,0,1AK,,1/20/2014,achadaluri,18272,"133,250.40",10.29,2,2.03,0,0,0,0,0,"133,264.72",1/25/2014,nnoor
18273,PEND,POV Public,Edward,"Honolulu, US",Container,SHA,HON,1665630,0,0,554I,,1/20/2014,dstark,18273,"133,250.40",10.29,0,2.03,0,0,0,0,0,"133,262.72",1/25/2014,nnoor
18274,PEND,POV Public,Edward,"Honolulu, US",Container,SHA,HON,1665630,0,0,554I,,1/20/2014,dstark,18274,"133,250.40",10.29,0,2.03,0,0,0,0,0,"133,262.72",1/25/2014,nnoor
18275,PEND,POV Public,Edward,"Honolulu, US",Container,SHA,HON,1668000,0,0,554I,,1/20/2014,dstark,18275,"133,440.00",10.29,0,2.03,0,0,0,0,0,"133,452.32",1/25/2014,nnoor
18276,PEND,POV Public,Edward,"Honolulu, US",Container,SHA,HON,1670860,0,0,554I,,1/20/2014,dstark,18276,"133,668.80",10.29,0,2.03,0,0,0,0,0,"133,681.12",1/25/2014,nnoor
18277,PEND,POV Public,Edward,"Honolulu, US",Container,SHA,HON,1689023,0,0,554I,,1/20/2014,dstark,18277,"135,121.84",10.29,0,2.03,0,0,0,0,0,"135,134.16",1/25/2014,nnoor
18278,PEND,POV Public,Edward,"Honolulu, US",Container,SHA,HON,1696000,0,0,554I,,1/20/2014,dstark,18278,"135,680.00",10.29,0,2.03,0,0,0,0,0,"135,692.32",1/25/2014,nnoor
18279,PEND,POV Public,Edward,"Honolulu, US",Container,SHA,HON,1696000,0,0,554I,,1/20/2014,dstark,18279,"135,680.00",10.29,0,2.03,0,0,0,0,0,"135,692.32",1/25/2014,nnoor
18280,PEND,POV Public,Edward,"Honolulu, US",Container,SHA,HON,1696000,0,0,554I,,1/20/2014,dstark,18280,"135,680.00",10.29,0,2.03,0,0,0,0,0,"135,692.32",1/25/2014,nnoor
18281,PEND,POV Public,Edward,"Honolulu, US",Container,SHA,HON,1697883,0,0,554I,,1/20/2014,dstark,18281,"135,830.64",10.29,0,2.03,0,0,0,0,0,"135,842.96",1/25/2014,nnoor
18282,PEND,POV Public,Edward,"Honolulu, US",Container,SHA,HON,1700000,0,0,554I,,1/20/2014,dstark,18282,"136,000.00",10.29,0,2.03,0,0,0,0,0,"136,012.32",1/25/2014,nnoor
18283,PEND,POV Public,Edward,"Honolulu, US",Container,SHA,HON,1700000,0,0,554I,,1/20/2014,dstark,18283,"136,000.00",10.29,0,2.03,0,0,0,0,0,"136,012.32",1/25/2014,nnoor
18284,PEND,POV Public,Edward,"Honolulu, US",Container,SHA,HON,1700000,0,0,554I,,1/20/2014,dstark,18284,"136,000.00",10.29,0,2.03,0,0,0,0,0,"136,012.32",1/25/2014,nnoor
18285,PEND,POV Public,Edward,"Honolulu, US",Container,SHA,HON,1700000,0,0,554I,,1/20/2014,dstark,18285,"136,000.00",10.29,0,2.03,0,0,0,0,0,"136,012.32",1/25/2014,nnoor
18286,PEND,POV Public,Edward,"Honolulu, US",Container,SHA,HON,1700000,0,0,554I,,1/20/2014,dstark,18286,"136,000.00",10.29,0,2.03,0,0,0,0,0,"136,012.32",1/25/2014,nnoor
18287,PEND,POV Public,Edward,"Honolulu, US",Container,SHA,HON,1700000,0,0,554I,,1/20/2014,dstark,18287,"136,000.00",10.29,0,2.03,0,0,0,0,0,"136,012.32",1/25/2014,nnoor
18288,PEND,POV Public,Edward,"Honolulu, US",Container,SHA,HON,1700000,0,0,554I,,1/20/2014,dstark,18288,"136,000.00",10.29,0,2.03,0,0,0,0,0,"136,012.32",1/25/2014,nnoor
18289,PEND,POV Public,Edward,"Honolulu, US",Container,SHA,HON,1700000,0,0,554I,,1/20/2014,dstark,18289,"136,000.00",10.29,0,2.03,0,0,0,0,0,"136,012.32",1/25/2014,nnoor
18290,PEND,POV Public,Edward,"Honolulu, US",Container,SHA,HON,1700000,0,0,554I,,1/20/2014,dstark,18290,"136,000.00",10.29,0,2.03,0,0,0,0,0,"136,012.32",1/25/2014,nnoor
18291,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1700000,0,1,554I,,1/20/2014,dstark,18291,"136,000.00",10.29,0,2.03,0,0,0,0,0,"136,012.32",1/25/2014,nnoor
18292,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1707096,0,0,554I,,1/20/2014,dstark,18292,"136,567.68",10.29,0,2.03,0,0,0,0,0,"136,580.00",1/25/2014,nnoor
18293,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1713050,0,0,554I,,1/20/2014,dstark,18293,"137,044.00",10.29,0,2.03,0,0,0,0,0,"137,056.32",1/25/2014,nnoor
18294,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1718748,0,0,554I,,1/20/2014,dstark,18294,"137,499.84",10.29,0,2.03,0,0,0,0,0,"137,512.16",1/25/2014,nnoor
18295,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1718748,0,0,554I,,1/20/2014,dstark,18295,"137,499.84",10.29,0,2.03,0,0,0,0,0,"137,512.16",1/25/2014,nnoor
18296,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1720000,0,76,554I,,1/20/2014,dstark,18296,"10,457,600.00",10.29,0,2.03,0,9,0,0,0,"10,457,621.32",1/25/2014,nnoor
18297,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1723370,0,1,554I,,1/20/2014,dstark,18297,"137,869.60",10.29,0,2.03,0,0,0,0,0,"137,881.92",1/25/2014,nnoor
18298,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1732591,0,0,554I,,1/20/2014,dstark,18298,"138,607.28",10.29,0,2.03,0,0,0,0,0,"138,619.60",1/25/2014,nnoor
18299,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1741672,0,0,554I,,1/20/2014,dstark,18299,"139,333.76",10.29,0,2.03,0,0,0,0,0,"139,346.08",1/25/2014,nnoor
18300,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1744319,0,0,554I,,1/20/2014,dstark,18300,"139,545.52",10.29,0,2.03,0,0,0,0,0,"139,557.84",1/25/2014,nnoor
18301,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1750000,0,0,554I,,1/20/2014,dstark,18301,"140,000.00",10.29,0,2.03,0,0,0,0,0,"140,012.32",1/25/2014,nnoor
18302,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1750000,0,0,554I,,1/20/2014,dstark,18302,"140,000.00",10.29,0,2.03,0,0,0,0,0,"140,012.32",1/25/2014,nnoor
18303,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1750000,0,0,554I,,1/20/2014,dstark,18303,"140,000.00",10.29,0,2.03,0,0,0,0,0,"140,012.32",1/25/2014,nnoor
18304,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1750000,0,0,554I,,1/20/2014,dstark,18304,"140,000.00",10.29,0,2.03,0,0,0,0,0,"140,012.32",1/25/2014,nnoor
18305,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1750000,0,0,554I,,1/20/2014,dstark,18305,"140,000.00",10.29,0,2.03,0,0,0,0,0,"140,012.32",1/25/2014,nnoor
18306,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1750000,0,0,554I,,1/20/2014,dstark,18306,"140,000.00",10.29,0,2.03,0,0,0,0,0,"140,012.32",1/25/2014,nnoor
18307,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1750000,0,0,554I,,1/20/2014,dstark,18307,"140,000.00",10.29,0,2.03,0,0,0,0,0,"140,012.32",1/25/2014,nnoor
18308,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1750000,0,0,554I,,1/20/2014,dstark,18308,"140,000.00",10.29,0,2.03,0,0,0,0,0,"140,012.32",1/25/2014,nnoor
18309,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1753370,0,0,554I,,1/20/2014,dstark,18309,"140,269.60",10.29,0,2.03,0,0,0,0,0,"140,281.92",1/25/2014,nnoor
18310,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1755500,13056,1101,554I,,1/20/2014,dstark,18310,"154,624,440.00",10.29,0,2.03,0,9,0,"1,684.28",0,"154,626,145.60",1/25/2014,nnoor
18311,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1756459,0,2040,554I,,1/20/2014,dstark,18311,"286,654,108.80",10.29,0,2.03,0,9,0,0,0,"286,654,130.12",1/25/2014,nnoor
18312,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1766554,0,0,554I,,1/20/2014,dstark,18312,"141,324.32",10.29,0,2.03,0,0,0,0,0,"141,336.64",1/25/2014,nnoor
18313,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1772250,0,0,554I,,1/20/2014,dstark,18313,"141,780.00",10.29,0,2.03,0,0,0,0,0,"141,792.32",1/25/2014,nnoor
18314,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1780000,0,0,554I,,1/20/2014,dstark,18314,"142,400.00",10.29,0,2.03,0,0,0,0,0,"142,412.32",1/25/2014,nnoor
18315,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1780000,0,0,554I,,1/20/2014,dstark,18315,"142,400.00",10.29,0,2.03,0,0,0,0,0,"142,412.32",1/25/2014,nnoor
18316,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1792834,0,0,554I,,1/20/2014,dstark,18316,"143,426.72",10.29,0,2.03,0,0,0,0,0,"143,439.04",1/25/2014,nnoor
18317,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1800000,0,1,554I,,1/20/2014,dstark,18317,"144,000.00",10.29,0,2.03,0,0,0,0,0,"144,012.32",1/25/2014,nnoor
18318,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1800000,0,0,554I,,1/20/2014,dstark,18318,"144,000.00",10.29,0,2.03,0,0,0,0,0,"144,012.32",1/25/2014,nnoor
18319,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1800000,0,0,554I,,1/20/2014,dstark,18319,"144,000.00",10.29,0,2.03,0,0,0,0,0,"144,012.32",1/25/2014,nnoor
18320,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1800000,0,0,554I,,1/20/2014,dstark,18320,"144,000.00",10.29,0,2.03,0,0,0,0,0,"144,012.32",1/25/2014,nnoor
18321,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1800000,0,0,554I,,1/20/2014,dstark,18321,"144,000.00",10.29,0,2.03,0,0,0,0,0,"144,012.32",1/25/2014,nnoor
18322,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1800000,0,0,554I,,1/20/2014,dstark,18322,"144,000.00",10.29,0,2.03,0,0,0,0,0,"144,012.32",1/25/2014,nnoor
18323,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1800000,0,1,554I,,1/20/2014,dstark,18323,"144,000.00",10.29,0,2.03,0,0,0,0,0,"144,012.32",1/25/2014,nnoor
18324,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1800000,0,1515,554I,,1/20/2014,dstark,18324,"218,160,000.00",10.29,0,2.03,0,9,0,0,0,"218,160,021.32",1/25/2014,nnoor
18325,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1800000,0,1,554I,,1/20/2014,dstark,18325,"144,000.00",10.29,0,2.03,0,0,0,0,0,"144,012.32",1/25/2014,nnoor
18326,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1800000,0,1,554I,,1/20/2014,dstark,18326,"144,000.00",10.29,0,2.03,0,0,0,0,0,"144,012.32",1/25/2014,nnoor
18327,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1800000,0,6860,554I,,1/20/2014,dstark,18327,"987,840,000.00",10.29,0,2.03,0,9,0,0,0,"987,840,021.32",1/25/2014,nnoor
18328,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1800000,0,0,554I,,1/20/2014,dstark,18328,"144,000.00",10.29,0,2.03,0,0,0,0,0,"144,012.32",1/25/2014,nnoor
18329,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1800000,0,2040,554I,,1/20/2014,dstark,18329,"293,760,000.00",10.29,0,2.03,0,9,0,0,0,"293,760,021.32",1/25/2014,nnoor
18330,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1800000,0,0,554I,,1/20/2014,dstark,18330,"144,000.00",10.29,0,2.03,0,0,0,0,0,"144,012.32",1/25/2014,nnoor
18331,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1825272,0,0,554I,,1/20/2014,dstark,18331,"146,021.76",10.29,0,2.03,0,0,0,0,0,"146,034.08",1/25/2014,nnoor
18332,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1840000,0,0,554I,,1/20/2014,dstark,18332,"147,200.00",10.29,0,2.03,0,0,0,0,0,"147,212.32",1/25/2014,nnoor
18333,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1850000,0,0,554I,,1/20/2014,dstark,18333,"148,000.00",10.29,0,2.03,0,0,0,0,0,"148,012.32",1/25/2014,nnoor
18334,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1850000,0,0,554I,,1/20/2014,dstark,18334,"148,000.00",10.29,0,2.03,0,0,0,0,0,"148,012.32",1/25/2014,nnoor
18335,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1850000,0,0,554I,,1/20/2014,dstark,18335,"148,000.00",10.29,0,2.03,0,0,0,0,0,"148,012.32",1/25/2014,nnoor
18336,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1850000,0,0,554I,,1/20/2014,dstark,18336,"148,000.00",10.29,0,2.03,0,0,0,0,0,"148,012.32",1/25/2014,nnoor
18337,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1850000,0,0,554I,,1/20/2014,dstark,18337,"148,000.00",10.29,0,2.03,0,0,0,0,0,"148,012.32",1/25/2014,nnoor
18338,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1850000,0,0,554I,,1/20/2014,dstark,18338,"148,000.00",10.29,0,2.03,0,0,0,0,0,"148,012.32",1/25/2014,nnoor
18339,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1850000,0,1,554I,,1/20/2014,dstark,18339,"148,000.00",10.29,0,2.03,0,0,0,0,0,"148,012.32",1/25/2014,nnoor
18340,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1850000,0,0,554I,,1/20/2014,dstark,18340,"148,000.00",10.29,0,2.03,0,0,0,0,0,"148,012.32",1/25/2014,nnoor
18341,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1856327,52500,0,554I,,1/20/2014,dstark,18341,"148,506.16",10.29,0,2.03,0,0,0,"6,812.00",0,"155,330.48",1/25/2014,nnoor
18342,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1870000,0,1,554I,,1/20/2014,dstark,18342,"149,600.00",10.29,0,2.03,0,0,0,0,0,"149,612.32",1/25/2014,nnoor
18343,PEND,POV GATES,Edward,"Honolulu, US",Container,SHA,HON,1870382,0,0,554I,,1/20/2014,dstark,18343,"149,630.56",10.29,0,2.03,0,0,0,0,0,"149,642.88",1/25/2014,nnoor
18344,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1870382,0,0,554I,,1/20/2014,dstark,18344,"149,630.56",10.29,0,2.03,0,0,0,0,0,"149,642.88",1/25/2014,nnoor
18345,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1900000,0,0,554I,,1/20/2014,dstark,18345,"152,000.00",10.29,0,2.03,0,0,0,0,0,"152,012.32",1/25/2014,nnoor
18346,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1900000,0,0,554I,,1/20/2014,dstark,18346,"152,000.00",10.29,0,2.03,0,0,0,0,0,"152,012.32",1/25/2014,nnoor
18347,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1900000,0,0,554I,,1/20/2014,dstark,18347,"152,000.00",10.29,0,2.03,0,0,0,0,0,"152,012.32",1/25/2014,nnoor
18348,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1900000,0,0,554I,,1/20/2014,dstark,18348,"152,000.00",10.29,0,2.03,0,0,0,0,0,"152,012.32",1/25/2014,nnoor
18349,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1900000,0,0,554I,,1/20/2014,dstark,18349,"152,000.00",10.29,0,2.03,0,0,0,0,0,"152,012.32",1/25/2014,nnoor
18350,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1900000,0,0,554I,,1/20/2014,dstark,18350,"152,000.00",10.29,0,2.03,0,0,0,0,0,"152,012.32",1/25/2014,nnoor
18351,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1900000,0,0,554I,,1/20/2014,dstark,18351,"152,000.00",10.29,0,2.03,0,0,0,0,0,"152,012.32",1/25/2014,nnoor
18352,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1900000,0,0,554I,,1/20/2014,dstark,18352,"152,000.00",10.29,0,2.03,0,0,0,0,0,"152,012.32",1/25/2014,nnoor
18353,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1900000,0,0,554I,,1/20/2014,dstark,18353,"152,000.00",10.29,0,2.03,0,0,0,0,0,"152,012.32",1/25/2014,nnoor
18354,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1900000,0,0,554I,,1/20/2014,dstark,18354,"152,000.00",10.29,0,2.03,0,0,0,0,0,"152,012.32",1/25/2014,nnoor
18355,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1900000,0,0,554I,,1/20/2014,dstark,18355,"152,000.00",10.29,0,2.03,0,0,0,0,0,"152,012.32",1/25/2014,nnoor
18356,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1900000,0,1,554I,,1/20/2014,dstark,18356,"152,000.00",10.29,0,2.03,0,0,0,0,0,"152,012.32",1/25/2014,nnoor
18357,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1900000,0,0,554I,,1/20/2014,dstark,18357,"152,000.00",10.29,0,2.03,0,0,0,0,0,"152,012.32",1/25/2014,nnoor
18358,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1900000,0,0,554I,,1/20/2014,dstark,18358,"152,000.00",10.29,0,2.03,0,0,0,0,0,"152,012.32",1/25/2014,nnoor
18359,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1900000,0,495,554I,,1/20/2014,dstark,18359,"75,240,000.00",10.29,0,2.03,0,9,0,0,0,"75,240,021.32",1/25/2014,nnoor
18360,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1900000,0,1,554I,,1/20/2014,dstark,18360,"152,000.00",10.29,0,2.03,0,0,0,0,0,"152,012.32",1/25/2014,nnoor
18361,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1904000,0,3600,554I,,1/20/2014,dstark,18361,"548,352,000.00",10.29,0,2.03,0,9,0,0,0,"548,352,021.32",1/25/2014,nnoor
18362,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1910000,0,0,554I,,1/20/2014,dstark,18362,"152,800.00",10.29,0,2.03,0,0,0,0,0,"152,812.32",1/25/2014,nnoor
18363,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1913824,0,0,554I,,1/20/2014,dstark,18363,"153,105.92",10.29,0,2.03,0,0,0,0,0,"153,118.24",1/25/2014,nnoor
18364,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1920000,0,0,554I,,1/20/2014,dstark,18364,"153,600.00",10.29,0,2.03,0,0,0,0,0,"153,612.32",1/25/2014,nnoor
18365,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1930000,0,0,554I,,1/20/2014,dstark,18365,"154,400.00",10.29,0,2.03,0,0,0,0,0,"154,412.32",1/25/2014,nnoor
18366,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1935190,94003,0,554I,,1/20/2014,dstark,18366,"154,815.20",10.29,0,2.03,0,0,0,"12,207.39",0,"167,034.91",1/25/2014,nnoor
18367,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1950000,0,0,554I,,1/20/2014,dstark,18367,"156,000.00",10.29,0,2.03,0,0,0,0,0,"156,012.32",1/25/2014,nnoor
18368,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1950000,0,0,554I,,1/20/2014,dstark,18368,"156,000.00",10.29,0,2.03,0,0,0,0,0,"156,012.32",1/25/2014,nnoor
